Time;ActivePower;RotorRPM;WindSpeed
2020-03-23 11:40:00+00:00;661.4256194;134.9963844;6.538294189
2020-03-23 11:50:00+00:00;920.1911626;187.3047521;7.038631379
2020-03-23 12:00:00+00:00;1198.667261;240.5797611;7.371847074
2020-03-23 12:10:00+00:00;1201.645027;243.1724342;7.470773353
2020-03-23 12:20:00+00:00;1223.851309;247.9781535;7.455964206
2020-03-23 12:30:00+00:00;1121.580018;5.170598533;7.789949639
2020-03-23 12:40:00+00:00;1059.0634;38.49546878;7.360468084
2020-03-23 12:50:00+00:00;954.0846422;42.32605406;6.920088722
2020-03-23 13:00:00+00:00;1068.478326;6.584267906;7.182370212
2020-03-23 13:10:00+00:00;1281.567345;-12.59937526;7.566540829
2020-03-23 13:20:00+00:00;1569.005905;-53.67374305;8.422325874
2020-03-23 13:30:00+00:00;1080.108333;12.68504833;7.325344133
2020-03-23 13:40:00+00:00;1156.56618;18.80093835;7.421131284
2020-03-23 13:50:00+00:00;1429.261083;-30.78401114;7.887493983
2020-03-23 14:00:00+00:00;1197.077356;5.823960874;7.653257405
2020-03-23 14:10:00+00:00;1132.909781;-16.00467955;7.2706553
2020-03-23 14:20:00+00:00;993.8391074;-16.17333539;7.286883921
2020-03-23 14:30:00+00:00;853.4031872;15.94182971;6.835066522
2020-03-23 14:40:00+00:00;1359.049056;-56.98069694;7.865966272
2020-03-23 14:50:00+00:00;1458.55095;-94.45873506;8.120332972
2020-03-23 15:00:00+00:00;1341.509686;-97.24960768;7.671168121
2020-03-23 15:10:00+00:00;1523.747444;-117.1323872;8.276405033
2020-03-23 15:20:00+00:00;1404.571863;-91.37651038;8.294652147
2020-03-23 15:30:00+00:00;1275.725053;201.7462214;7.665768084
2020-03-23 15:40:00+00:00;1483.293074;301.0558242;8.085341674
2020-03-23 15:50:00+00:00;1694.979233;345.98148;8.973344094
2020-03-23 16:00:00+00:00;1233.036511;249.9433389;7.880452179
2020-03-23 16:10:00+00:00;1156.217386;233.0302444;7.745221856
2020-03-23 16:20:00+00:00;1338.543921;263.337119;7.99886463
2020-03-23 16:30:00+00:00;1161.976334;236.9405474;7.505673363
2020-03-23 16:40:00+00:00;843.4183167;168.7213017;7.090177533
2020-03-23 16:50:00+00:00;720.8050382;147.1914133;6.383793935
2020-03-23 17:00:00+00:00;759.1382533;152.807705;7.184027611
2020-03-23 17:10:00+00:00;764.556272;154.3959172;6.79052486
2020-03-23 17:20:00+00:00;733.5832405;147.8337416;6.626168195
2020-03-23 17:30:00+00:00;669.3351705;135.4967997;6.703505042
2020-03-23 17:40:00+00:00;680.4658617;138.0306228;6.491949767
2020-03-23 17:50:00+00:00;641.0239856;131.5100608;6.5560887
2020-03-23 18:00:00+00:00;552.6812595;112.7944952;6.207652347
2020-03-23 18:10:00+00:00;479.4434294;95.48028472;5.736988683
2020-03-23 18:20:00+00:00;532.60497;107.6151141;6.010078732
2020-03-23 18:30:00+00:00;679.4747189;136.4654172;6.472062905
2020-03-23 18:40:00+00:00;749.3577506;154.0874992;6.672366517
2020-03-23 18:50:00+00:00;576.43987;117.4450293;6.196468279
2020-03-23 19:00:00+00:00;596.8840705;122.0488136;6.207763063
2020-03-23 19:10:00+00:00;565.9012556;114.2251834;6.018294272
2020-03-23 19:20:00+00:00;401.4742206;80.46860744;5.726143587
2020-03-23 19:30:00+00:00;593.3228739;120.4784392;6.031660972
2020-03-23 19:40:00+00:00;416.5422853;84.10952211;5.455015658
2020-03-23 19:50:00+00:00;421.1460953;87.07173871;5.338123353
2020-03-23 20:00:00+00:00;477.3028332;96.80904053;5.848378732
2020-03-23 20:10:00+00:00;290.0176528;58.36958444;5.0956165
2020-03-23 20:20:00+00:00;396.3336011;78.50198558;5.491215721
2020-03-23 20:30:00+00:00;280.4180539;58.15888117;4.761633144
2020-03-23 20:40:00+00:00;278.1522756;56.14274361;5.064510956
2020-03-23 20:50:00+00:00;256.9724142;53.49623889;4.906031358
2020-03-23 21:00:00+00:00;165.3520814;32.75450033;4.259944289
2020-03-23 21:10:00+00:00;155.4752593;31.19012821;4.2250524
2020-03-23 21:20:00+00:00;100.9396163;19.95916874;3.925647263
2020-03-23 21:30:00+00:00;181.6653489;37.07602728;4.412405372
2020-03-23 21:40:00+00:00;176.0622795;35.50483716;4.391894521
2020-03-23 21:50:00+00:00;245.894645;50.17446617;4.546433139
2020-03-23 22:00:00+00:00;417.8263272;83.35822328;5.593971989
2020-03-23 22:10:00+00:00;504.8374826;102.5581371;6.019994537
2020-03-23 22:20:00+00:00;473.6568928;95.87890961;5.905566539
2020-03-23 22:30:00+00:00;322.6157584;64.59581479;4.941331432
2020-03-23 22:40:00+00:00;349.7907011;70.74732128;5.065283144
2020-03-23 22:50:00+00:00;262.5927584;54.09957216;4.995852437
2020-03-23 23:00:00+00:00;263.7591318;54.21262153;4.7718116
2020-03-23 23:10:00+00:00;209.9769222;42.29710206;4.669427628
2020-03-23 23:20:00+00:00;53.84430405;10.97738715;3.484641979
2020-03-23 23:30:00+00:00;32.66046917;6.810906768;3.4116946
2020-03-23 23:40:00+00:00;-4.3192983;-3.073429744;3.064410917
2020-03-23 23:50:00+00:00;48.31257092;6.490370789;3.662826184
2020-03-24 00:00:00+00:00;119.9551633;24.17007553;4.047241942
2020-03-24 00:10:00+00:00;130.3702175;26.80010717;4.445588628
2020-03-24 00:20:00+00:00;152.9411163;29.64556126;4.414631332
2020-03-24 00:30:00+00:00;216.8716594;42.7468335;4.90527765
2020-03-24 00:40:00+00:00;256.40243;52.77786747;4.938405095
2020-03-24 00:50:00+00:00;322.0423988;64.75218571;4.993099871
2020-03-24 01:00:00+00:00;501.0236305;101.7639066;5.902894563
2020-03-24 01:10:00+00:00;463.0853821;93.44584332;5.709236689
2020-03-24 01:20:00+00:00;458.3002228;91.79673372;5.644727583
2020-03-24 01:30:00+00:00;465.6207321;94.54547658;5.564715695
2020-03-24 01:40:00+00:00;361.2463728;72.98863933;5.28477205
2020-03-24 01:50:00+00:00;367.4685763;74.93690537;5.276778837
2020-03-24 02:00:00+00:00;356.1022956;72.95208267;5.237488722
2020-03-24 02:10:00+00:00;431.4243089;87.51183358;5.664336674
2020-03-24 02:20:00+00:00;268.6964859;55.5043895;4.823116483
2020-03-24 02:30:00+00:00;208.6378226;37.08757232;4.5377209
2020-03-24 02:40:00+00:00;245.3059553;49.35601384;5.003110321
2020-03-24 02:50:00+00:00;257.1604106;52.95737839;4.7542776
2020-03-24 03:00:00+00:00;239.3396526;48.64460016;4.660515653
2020-03-24 03:10:00+00:00;268.167285;53.49357061;4.841766361
2020-03-24 03:20:00+00:00;217.8800168;45.63266616;4.688241853
2020-03-24 03:30:00+00:00;242.4152862;48.56544405;4.580983942
2020-03-24 03:40:00+00:00;186.5689503;36.56913139;4.250805406
2020-03-24 03:50:00+00:00;167.967525;34.06617856;4.213084
2020-03-24 04:00:00+00:00;146.9245498;29.7825567;3.929199828
2020-03-24 04:10:00+00:00;143.9445937;29.09557026;4.042405053
2020-03-24 04:20:00+00:00;193.9784321;36.46252068;4.286535165
2020-03-24 04:30:00+00:00;129.5953959;24.5937634;3.993963063
2020-03-24 04:40:00+00:00;183.2612476;35.41813053;3.866099811
2020-03-24 04:50:00+00:00;278.4593961;56.61881278;4.68227755
2020-03-24 05:00:00+00:00;269.4023328;52.25587906;4.915249783
2020-03-24 05:10:00+00:00;138.4782424;28.84601812;4.412599742
2020-03-24 05:20:00+00:00;70.13357237;9.294340167;4.077133161
2020-03-24 05:30:00+00:00;208.4833897;41.92552354;4.398584032
2020-03-24 05:40:00+00:00;230.4973866;43.77429371;4.056123429
2020-03-24 05:50:00+00:00;11.62664802;-4.608544105;3.306210353
2020-03-24 06:00:00+00:00;75.1319437;15.56651174;4.019362989
2020-03-24 06:10:00+00:00;60.07357692;12.52422387;3.808041968
2020-03-24 06:20:00+00:00;-7.343777467;-10.84582603;2.983605444
2020-03-24 06:30:00+00:00;2.19820465;-11.11548283;3.371383144
2020-03-24 06:40:00+00:00;-6.892682233;-12.7583638;2.654688772
2020-03-24 06:50:00+00:00;-8.4844799;-15.81913742;2.650157774
2020-03-24 07:00:00+00:00;-8.416044974;-13.59516455;2.78503989
2020-03-24 07:10:00+00:00;-8.527578394;-13.74290516;2.897827644
2020-03-24 07:20:00+00:00;-7.843406837;-12.83361415;2.41898989
2020-03-24 07:30:00+00:00;-8.208676153;-15.00744847;3.401099865
2020-03-24 07:40:00+00:00;-5.837502405;-10.77285345;2.831099858
2020-03-24 07:50:00+00:00;-6.306670284;-9.162336158;2.752084058
2020-03-24 08:00:00+00:00;11.92189191;-5.905360128;2.889666511
2020-03-24 08:10:00+00:00;52.65957524;-0.501530007;3.609033222
2020-03-24 08:20:00+00:00;56.25735445;4.810929263;2.976773505
2020-03-24 08:30:00+00:00;15.03686766;-3.591794828;3.688099839
2020-03-24 08:40:00+00:00;27.41681211;-4.151802881;3.404510363
2020-03-24 08:50:00+00:00;-4.628163183;-12.18515119;3.746405422
2020-03-24 09:00:00+00:00;145.3813821;26.48813462;4.111794589
2020-03-24 09:10:00+00:00;-5.8629399;-11.42728522;3.241663011
2020-03-24 09:20:00+00:00;115.1789529;18.2265923;4.137560917
2020-03-24 09:30:00+00:00;76.70369098;11.40142195;3.281610363
2020-03-24 09:40:00+00:00;163.5094958;24.44378183;4.267372072
2020-03-24 09:50:00+00:00;166.6743985;32.27170047;3.854799879
2020-03-24 10:00:00+00:00;61.1387111;7.8055252;3.615578758
2020-03-24 10:10:00+00:00;135.6496137;27.17316593;3.850026147
2020-03-24 10:20:00+00:00;227.1681782;46.62268031;4.396662984
2020-03-24 10:30:00+00:00;412.8320424;81.65463324;5.0583292
2020-03-24 10:40:00+00:00;402.4245717;81.91271839;5.308722111
2020-03-24 10:50:00+00:00;397.0660222;78.98471039;5.38353865
2020-03-24 11:00:00+00:00;546.7210378;108.9914428;5.719689363
2020-03-24 11:10:00+00:00;383.2470208;79.00081306;5.234638689
2020-03-24 11:20:00+00:00;210.8183792;41.41768156;4.489394344
2020-03-24 11:30:00+00:00;287.8500803;66.11216506;4.74036085
2020-03-24 11:40:00+00:00;399.7227428;81.29530856;5.123949911
2020-03-24 11:50:00+00:00;238.7464186;48.21181171;4.457631432
2020-03-24 12:00:00+00:00;581.1999358;119.0851811;5.829452426
2020-03-24 12:10:00+00:00;551.9331606;112.7084136;6.151855378
2020-03-24 12:20:00+00:00;577.9179695;115.7436506;6.096236642
2020-03-24 12:30:00+00:00;566.0013682;52.90626894;5.742852694
2020-03-24 12:40:00+00:00;571.6348663;84.52475363;6.151941937
2020-03-24 12:50:00+00:00;717.6040072;66.43541043;6.69399415
2020-03-24 13:00:00+00:00;400.3950526;81.72090074;5.699447153
2020-03-24 13:10:00+00:00;404.9126059;81.66086606;5.585452759
2020-03-24 13:20:00+00:00;662.5931447;79.82187716;6.174478663
2020-03-24 13:30:00+00:00;951.5508;10.85840458;7.098755317
2020-03-24 13:40:00+00:00;921.9247989;0.168338683;7.055005328
2020-03-24 13:50:00+00:00;995.417055;-12.75270953;7.123499583
2020-03-24 14:00:00+00:00;828.8277683;-1.368820993;6.83756095
2020-03-24 14:10:00+00:00;821.3522394;-3.946907547;6.87204985
2020-03-24 14:20:00+00:00;688.9892432;18.12175598;6.655189253
2020-03-24 14:30:00+00:00;733.5181888;19.14680272;6.363217476
2020-03-24 14:40:00+00:00;563.1114694;36.02162581;5.945929294
2020-03-24 14:50:00+00:00;776.6177175;3.02333664;6.532019835
2020-03-24 15:00:00+00:00;787.9872256;-2.203989179;6.936268274
2020-03-24 15:10:00+00:00;898.9432944;-26.35198884;6.809716317
2020-03-24 15:20:00+00:00;902.4026563;-20.70878088;6.921657595
2020-03-24 15:30:00+00:00;1002.400648;187.4763519;7.169255378
2020-03-24 15:40:00+00:00;955.0795995;193.6025647;7.373199711
2020-03-24 15:50:00+00:00;1161.403509;234.2668988;7.611887941
2020-03-24 16:00:00+00:00;1228.059758;245.9663232;7.988578505
2020-03-24 16:10:00+00:00;1162.14104;238.0593184;7.631725942
2020-03-24 16:20:00+00:00;892.3167889;181.9450542;7.345689316
2020-03-24 16:30:00+00:00;892.2441547;182.1516874;7.187836505
2020-03-24 16:40:00+00:00;887.9778717;180.2047111;7.100188656
2020-03-24 16:50:00+00:00;695.9267384;142.9038541;6.732105089
2020-03-24 17:00:00+00:00;873.7443728;177.3693022;6.657222017
2020-03-24 17:10:00+00:00;1060.080785;216.5347437;7.513283963
2020-03-24 17:20:00+00:00;750.9707656;152.9222272;6.816399872
2020-03-24 17:30:00+00:00;604.4938644;123.4274076;6.156360939
2020-03-24 17:40:00+00:00;785.9861876;157.2383724;6.615429306
2020-03-24 17:50:00+00:00;831.8082828;169.6447349;6.778749783
2020-03-24 18:00:00+00:00;830.2157211;169.5699484;6.850147163
2020-03-24 18:10:00+00:00;625.1923344;129.4923018;6.420938644
2020-03-24 18:20:00+00:00;471.8893132;95.74271958;6.025873495
2020-03-24 18:30:00+00:00;457.1051716;91.58647437;5.604868153
2020-03-24 18:40:00+00:00;412.7900272;83.68089061;5.257810961
2020-03-24 18:50:00+00:00;437.36432;88.37643884;5.491384058
2020-03-24 19:00:00+00:00;461.2349158;93.18685863;5.706736605
2020-03-24 19:10:00+00:00;528.0444172;108.4661477;6.167688739
2020-03-24 19:20:00+00:00;426.2411789;85.44047105;5.625557726
2020-03-24 19:30:00+00:00;500.1071772;101.568027;6.08117765
2020-03-24 19:40:00+00:00;485.2887147;99.52843868;5.786784011
2020-03-24 19:50:00+00:00;466.1631122;93.64603961;5.705660922
2020-03-24 20:00:00+00:00;406.64213;81.95150867;5.669960894
2020-03-24 20:10:00+00:00;584.5593942;118.9820844;6.143531411
2020-03-24 20:20:00+00:00;596.6279711;122.2491084;5.977116506
2020-03-24 20:30:00+00:00;614.8305906;124.2250067;6.349072017
2020-03-24 20:40:00+00:00;694.2465689;140.8503527;6.613799739
2020-03-24 20:50:00+00:00;687.2839805;138.5901898;6.494273558
2020-03-24 21:00:00+00:00;552.8639216;112.5212118;6.106794637
2020-03-24 21:10:00+00:00;587.3137683;119.7116461;6.148438794
2020-03-24 21:20:00+00:00;455.7725432;93.19207663;5.870747168
2020-03-24 21:30:00+00:00;357.6311194;73.54768853;5.423541065
2020-03-24 21:40:00+00:00;318.0196522;64.6977855;5.302738661
2020-03-24 21:50:00+00:00;273.2411347;54.74604142;5.3413208
2020-03-24 22:00:00+00:00;242.3124133;49.37200028;4.780638717
2020-03-24 22:10:00+00:00;179.0749125;36.33090517;4.606722039
2020-03-24 22:20:00+00:00;182.8387895;37.15688221;4.561868211
2020-03-24 22:30:00+00:00;135.1313032;28.17827967;4.359744261
2020-03-24 22:40:00+00:00;140.6156408;28.290198;4.239863058
2020-03-24 22:50:00+00:00;207.3797505;42.17339126;4.840762953
2020-03-24 23:00:00+00:00;114.6794569;22.55763347;3.940305729
2020-03-24 23:10:00+00:00;223.3692994;44.67186239;4.687149822
2020-03-24 23:20:00+00:00;193.3310128;40.07308594;4.525383067
2020-03-24 23:30:00+00:00;140.7508917;29.58824456;4.25646655
2020-03-24 23:40:00+00:00;182.7689444;37.7342355;4.50691655
2020-03-24 23:50:00+00:00;189.7346589;38.637374;4.296489321
2020-03-25 00:00:00+00:00;113.0067731;22.78294606;3.952688082
2020-03-25 00:10:00+00:00;92.42861995;17.99122932;3.851689374
2020-03-25 00:20:00+00:00;71.45127556;13.41739525;3.590660972
2020-03-25 00:30:00+00:00;104.296156;21.01675806;3.978783167
2020-03-25 00:40:00+00:00;64.798772;12.51665418;3.664349867
2020-03-25 00:50:00+00:00;22.03004768;3.755808487;3.197427622
2020-03-25 01:00:00+00:00;-4.102183626;-8.400519119;2.608034915
2020-03-25 01:10:00+00:00;-6.162553372;-12.74118286;2.548955411
2020-03-25 01:20:00+00:00;-5.979315063;-12.00640534;2.409326174
2020-03-25 01:30:00+00:00;-6.028154195;-11.90857821;2.503899874
2020-03-25 01:40:00+00:00;-6.022675878;-11.88877428;2.544016583
2020-03-25 01:50:00+00:00;-5.970672917;-12.748261;1.938894361
2020-03-25 02:00:00+00:00;-5.990825883;-11.59148319;2.452472089
2020-03-25 02:10:00+00:00;-5.570411582;-11.60513776;2.475046918
2020-03-25 02:20:00+00:00;-6.362259726;-11.81398805;2.835768311
2020-03-25 02:30:00+00:00;-6.058290994;-10.65477589;3.099777639
2020-03-25 02:40:00+00:00;-5.775441622;-10.43874169;2.308449856
2020-03-25 02:50:00+00:00;-5.8594588;-11.85690374;2.269276365
2020-03-25 03:00:00+00:00;-5.146994684;-9.348997974;2.418284105
2020-03-25 03:10:00+00:00;-5.590885017;-10.73756025;2.39017765
2020-03-25 03:20:00+00:00;-4.933357516;-10.33976674;1.989120947
2020-03-25 03:30:00+00:00;-5.112359611;-10.13462887;2.066705147
2020-03-25 03:40:00+00:00;-5.413546239;-10.83964183;2.169827672
2020-03-25 03:50:00+00:00;-5.298923221;-10.15920858;1.989684137
2020-03-25 04:00:00+00:00;-6.0044141;-11.70761878;2.259533233
2020-03-25 04:10:00+00:00;-6.163830361;-9.867500333;2.374188744
2020-03-25 04:20:00+00:00;-5.351430847;-9.961845526;2.632610395
2020-03-25 04:30:00+00:00;-5.801102533;-11.909016;2.257088783
2020-03-25 04:40:00+00:00;-5.432126783;-10.09143489;3.051183189
2020-03-25 04:50:00+00:00;-6.096791128;-10.13423031;3.040133167
2020-03-25 05:00:00+00:00;-6.380572468;-10.85585653;2.419378837
2020-03-25 05:10:00+00:00;-6.682770044;-11.75475039;3.126338756
2020-03-25 05:20:00+00:00;-6.117662111;-12.39437321;2.979652505
2020-03-25 05:30:00+00:00;-5.821600216;-12.11034876;2.509299916
2020-03-25 05:40:00+00:00;-6.832867711;-14.84093856;3.535238733
2020-03-25 05:50:00+00:00;80.62456332;13.50230686;3.236794605
2020-03-25 06:00:00+00:00;3.280059529;-10.82878005;3.798293947
2020-03-25 06:10:00+00:00;246.491398;48.62568189;4.667777622
2020-03-25 06:20:00+00:00;275.3983855;58.02850574;4.491957795
2020-03-25 06:30:00+00:00;313.2507728;64.61037584;4.898557684
2020-03-25 06:40:00+00:00;456.6666778;95.88490372;5.285338622
2020-03-25 06:50:00+00:00;150.9510351;27.89640466;3.976784032
2020-03-25 07:00:00+00:00;501.4817851;102.8960984;5.5403776
2020-03-25 07:10:00+00:00;312.8934632;64.71438658;4.7413314
2020-03-25 07:20:00+00:00;496.9420211;100.0069913;5.376483183
2020-03-25 07:30:00+00:00;471.62849;94.12214874;5.556910258
2020-03-25 07:40:00+00:00;635.0296126;130.3338005;5.849827633
2020-03-25 07:50:00+00:00;601.73544;118.125389;6.124999756
2020-03-25 08:00:00+00:00;451.3550678;87.57107611;5.656833183
2020-03-25 08:10:00+00:00;108.3623247;19.98977973;4.526768216
2020-03-25 08:20:00+00:00;766.9807367;155.4811487;5.947272044
2020-03-25 08:30:00+00:00;465.3978195;94.69845795;5.737073453
2020-03-25 08:40:00+00:00;782.9816124;154.1547568;6.461958641
2020-03-25 08:50:00+00:00;938.9233853;184.0484336;7.410178563
2020-03-25 09:00:00+00:00;1026.126001;212.7205913;6.831053033
2020-03-25 09:10:00+00:00;830.3295318;166.9736374;6.820899776
2020-03-25 09:20:00+00:00;690.5261376;134.2171409;6.102555306
2020-03-25 09:30:00+00:00;1156.020181;233.8632967;7.292283161
2020-03-25 09:40:00+00:00;1012.880167;206.5645986;6.896647005
2020-03-25 09:50:00+00:00;1098.601223;221.4553705;7.254810274
2020-03-25 10:00:00+00:00;914.3287594;182.4344094;7.022127567
2020-03-25 10:10:00+00:00;1433.469955;163.8441489;8.584510042
2020-03-25 10:20:00+00:00;1425.16737;203.5302139;8.121743956
2020-03-25 10:30:00+00:00;1051.132427;163.8988935;7.321711447
2020-03-25 10:40:00+00:00;1043.848591;182.7700792;7.148468042
2020-03-25 10:50:00+00:00;1444.003933;195.4796017;8.167316172
2020-03-25 11:00:00+00:00;1284.248315;251.4118029;7.958558376
2020-03-25 11:10:00+00:00;1244.991809;245.6956511;7.799357495
2020-03-25 11:20:00+00:00;1310.373239;253.2865848;7.814310767
2020-03-25 11:30:00+00:00;1451.20268;53.07412872;7.9490863
2020-03-25 11:40:00+00:00;1398.073728;98.64327939;8.1333107
2020-03-25 11:50:00+00:00;1260.154484;125.4286717;7.766599542
2020-03-25 12:00:00+00:00;1214.704665;126.240261;7.555625853
2020-03-25 12:10:00+00:00;1187.879531;124.5795435;7.592016228
2020-03-25 12:20:00+00:00;1040.841434;93.57584011;7.704588383
2020-03-25 12:30:00+00:00;1423.501856;-203.1825914;8.437177294
2020-03-25 12:40:00+00:00;1535.029989;-174.5518927;8.272046768
2020-03-25 12:50:00+00:00;1542.232611;58.92752566;8.318982644
2020-03-25 13:00:00+00:00;1128.211582;176.3879105;7.506319695
2020-03-25 13:10:00+00:00;1259.545546;166.35363;7.623936489
2020-03-25 13:20:00+00:00;1061.639746;185.9665139;7.658188494
2020-03-25 13:30:00+00:00;1420.609539;122.2369262;8.418609947
2020-03-25 13:40:00+00:00;1327.320294;127.06344;8.340805
2020-03-25 13:50:00+00:00;1217.413518;124.0744164;8.083355769
2020-03-25 14:00:00+00:00;1185.95829;138.9243214;7.820570276
2020-03-25 14:10:00+00:00;1284.530922;114.2159333;7.690555294
2020-03-25 14:20:00+00:00;1208.420158;114.5191076;7.681731226
2020-03-25 14:30:00+00:00;1378.349478;146.5613475;8.416510544
2020-03-25 14:40:00+00:00;1139.073933;172.260379;7.38369464
2020-03-25 14:50:00+00:00;1134.675318;140.5406939;7.525188606
2020-03-25 15:00:00+00:00;920.143565;170.1108533;7.129155261
2020-03-25 15:10:00+00:00;992.3357489;163.7243228;7.190410867
2020-03-25 15:20:00+00:00;1156.133751;144.6619732;7.692078616
2020-03-25 15:30:00+00:00;1491.2946;284.3845947;8.384610084
2020-03-25 15:40:00+00:00;1356.710876;275.6675135;8.514205335
2020-03-25 15:50:00+00:00;1005.336936;205.0577039;7.55601085
2020-03-25 16:00:00+00:00;1039.583062;215.4777937;7.435768195
2020-03-25 16:10:00+00:00;1131.803914;227.5114405;7.504359555
2020-03-25 16:20:00+00:00;1148.116589;235.0133417;7.835894022
2020-03-25 16:30:00+00:00;934.9714705;191.1483395;7.204536653
2020-03-25 16:40:00+00:00;775.43124;159.0660433;7.097994272
2020-03-25 16:50:00+00:00;815.4502431;164.9792923;6.792381037
2020-03-25 17:00:00+00:00;1034.150302;209.7608911;7.499852374
2020-03-25 17:10:00+00:00;948.5928542;195.5409739;6.975405068
2020-03-25 17:20:00+00:00;811.9101317;164.4668089;6.961916444
2020-03-25 17:30:00+00:00;840.1467416;169.7441311;6.859310321
2020-03-25 17:40:00+00:00;801.5677367;161.3627611;6.894147126
2020-03-25 17:50:00+00:00;779.5129479;158.7625145;6.963836626
2020-03-25 18:00:00+00:00;775.3965063;157.5170211;6.693936711
2020-03-25 18:10:00+00:00;757.3531806;154.2375309;6.399193988
2020-03-25 18:20:00+00:00;687.8022894;138.8328774;6.679883111
2020-03-25 18:30:00+00:00;642.6794678;131.9188725;6.354222083
2020-03-25 18:40:00+00:00;677.2776256;137.4165886;6.683805317
2020-03-25 18:50:00+00:00;652.8319417;133.5162395;6.171962995
2020-03-25 19:00:00+00:00;534.1087589;108.5253643;6.003263026
2020-03-25 19:10:00+00:00;432.72345;87.63422588;5.756005735
2020-03-25 19:20:00+00:00;416.7601817;84.88974768;5.741284011
2020-03-25 19:30:00+00:00;501.742505;102.5640533;5.858622072
2020-03-25 19:40:00+00:00;517.7315353;104.9975266;5.842241926
2020-03-25 19:50:00+00:00;515.9860828;104.3198466;5.934944228
2020-03-25 20:00:00+00:00;498.859265;102.0701706;5.92275545
2020-03-25 20:10:00+00:00;444.9503628;90.27512017;5.874572094
2020-03-25 20:20:00+00:00;547.0547932;110.2813652;6.2143683
2020-03-25 20:30:00+00:00;664.1197326;134.9166182;6.478162963
2020-03-25 20:40:00+00:00;536.3172372;108.4203299;5.799922094
2020-03-25 20:50:00+00:00;514.0085247;104.9924113;5.909041884
2020-03-25 21:00:00+00:00;593.3665206;120.9388368;6.099605688
2020-03-25 21:10:00+00:00;596.1754439;121.7789151;5.897272022
2020-03-25 21:20:00+00:00;506.2137661;102.5178546;6.053494217
2020-03-25 21:30:00+00:00;379.8608889;76.68478347;5.571489311
2020-03-25 21:40:00+00:00;384.5719789;77.23259717;5.279860839
2020-03-25 21:50:00+00:00;263.8188316;53.14335705;4.948068226
2020-03-25 22:00:00+00:00;235.3181856;46.68250694;4.994210872
2020-03-25 22:10:00+00:00;268.5003816;53.84230626;5.1555841
2020-03-25 22:20:00+00:00;269.2716216;54.65693547;4.818184037
2020-03-25 22:30:00+00:00;342.0451259;68.73510706;5.113370482
2020-03-25 22:40:00+00:00;283.25639;56.99184726;5.010362968
2020-03-25 22:50:00+00:00;242.8597506;49.3712515;4.959494167
2020-03-25 23:00:00+00:00;277.5714858;56.47577153;5.042720889
2020-03-25 23:10:00+00:00;280.7885882;57.30155959;5.042852735
2020-03-25 23:20:00+00:00;309.4528339;61.88886706;5.285844172
2020-03-25 23:30:00+00:00;336.5074356;67.67597781;5.369674756
